Well,528/20,590/20
A1,851
B1,1226
C1,1533
D1,1976
E1,2537
F1,2902
G1,2932
H1,1
A2,866
B2,1232
C2,1709
D2,1867
E2,2319
F2,2723
G2,2957
H2,2
A3,869
B3,990
C3,989
D3,997
E3,999
F3,955
G3,961
H3,0
A4,920
B4,930
C4,953
D4,921
E4,911
F4,924
G4,932
H4,1
A5,0
B5,0
C5,0
D5,0
E5,0
F5,0
G5,1
H5,1
A6,0
B6,0
C6,0
D6,0
E6,2
F6,1
G6,1
H6,1
A7,0
B7,0
C7,0
D7,0
E7,0
F7,0
G7,2
H7,1
A8,0
B8,0
C8,0
D8,1
E8,2
F8,0
G8,1
H8,1
A9,0
B9,0
C9,0
D9,0
E9,1
F9,2
G9,1
H9,1
A10,0
B10,0
C10,0
D10,0
E10,1
F10,0
G10,1
H10,1
A11,0
B11,0
C11,0
D11,1
E11,0
F11,2
G11,0
H11,1
A12,0
B12,0
C12,5
D12,0
E12,0
F12,0
G12,1
H12,0

