Well,528/20,590/20
A1,1071
B1,1746
C1,1996
D1,2420
E1,2640
F1,2957
G1,2961
H1,3
A2,1165
B2,1610
C2,1930
D2,2194
E2,2492
F2,2788
G2,3091
H2,0
A3,1109
B3,2410
C3,3077
D3,3780
E3,4228
F3,5334
G3,5634
H3,3
A4,1204
B4,1451
C4,1608
D4,1647
E4,1836
F4,2071
G4,2167
H4,2
A5,1195
B5,1925
C5,2005
D5,2802
E5,3294
F5,3918
G5,4487
H5,3
A6,1158
B6,1691
C6,1876
D6,1878
E6,2191
F6,2259
G6,2647
H6,5
A7,1150
B7,2146
C7,2628
D7,3111
E7,3407
F7,3983
G7,4270
H7,3
A8,1142
B8,1962
C8,2308
D8,2742
E8,3287
F8,3711
G8,4104
H8,3
A9,1199
B9,1973
C9,2464
D9,3020
E9,3539
F9,3809
G9,4701
H9,1
A10,1132
B10,1420
C10,1621
D10,1859
E10,1897
F10,2189
G10,2367
H10,14
A11,1106
B11,1227
C11,1277
D11,1290
E11,1238
F11,1192
G11,1265
H11,9
A12,1153
B12,1218
C12,1271
D12,1328
E12,1328
F12,1308
G12,1294
H12,2

