Well,528/20,590/20
A1,832
B1,829
C1,1043
D1,1213
E1,1386
F1,1459
G1,1701
H1,1
A2,855
B2,819
C2,979
D2,1087
E2,1320
F2,1507
G2,893
H2,2
A3,689
B3,870
C3,891
D3,884
E3,923
F3,877
G3,1640
H3,0
A4,639
B4,765
C4,813
D4,829
E4,788
F4,826
G4,791
H4,2
A5,0
B5,0
C5,0
D5,1
E5,3
F5,2
G5,2
H5,1
A6,0
B6,0
C6,0
D6,1
E6,0
F6,2
G6,1
H6,5
A7,1094
B7,1681
C7,1919
D7,2066
E7,2455
F7,2735
G7,2875
H7,4
A8,1077
B8,1625
C8,1624
D8,1890
E8,1832
F8,2140
G8,2010
H8,1
A9,1138
B9,1216
C9,1270
D9,1290
E9,1230
F9,1260
G9,1250
H9,2
A10,1062
B10,1095
C10,1185
D10,1193
E10,1225
F10,1193
G10,1259
H10,27
A11,0
B11,0
C11,1
D11,0
E11,234
F11,2
G11,1
H11,6
A12,0
B12,0
C12,9
D12,0
E12,0
F12,2
G12,1
H12,5

